Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
201,1740036350880,3228,3228,3228,3228,3228,3228,3228,3228,56.798851013183594,57.198787689208984,58.1435546875,58.978145599365234,55.86170959472656,56.163875579833984,56.72321701049805,55.60349655151367,57.3380012512207,56.57603454589844,100,100,50,30.000001907348633,10,9.523809432983398,0,0,26.173904418945313,17179869184,9663676416,12242272256,8185708544
200,1740036351082,3228,3228,3228,3228,3228,3228,3228,3228,56.798851013183594,57.198787689208984,58.1435546875,58.978145599365234,55.86170959472656,56.163875579833984,56.72321701049805,55.60349655151367,57.3380012512207,56.57603454589844,100,100,50,5,4.761904716491699,0,0,0,25.986106872558594,17179869184,9663676416,12180389888,8185708544
202,1740036351283,3228,3228,3228,3228,3228,3228,3228,3228,56.798851013183594,57.198787689208984,58.1435546875,58.978145599365234,55.86170959472656,56.163875579833984,56.72321701049805,55.60349655151367,57.3380012512207,56.57603454589844,100,100,52.6315803527832,25,10,0,4.761904716491699,0,25.986106872558594,17179869184,9663676416,12055281664,8185708544
205,1740036351486,3228,3228,3228,3228,3228,3228,3228,3228,56.798851013183594,57.198787689208984,58.1435546875,58.978145599365234,55.86170959472656,56.163875579833984,56.72321701049805,55.60349655151367,57.3380012512207,56.57603454589844,95.23809814453125,95,40,25,15.789472579956055,9.523809432983398,0,0,25.986106872558594,17179869184,9663676416,12038111232,8185708544
200,1740036351692,3228,3228,3228,3228,3228,3228,3228,3228,56.20635223388672,56.5977783203125,57.493927001953125,58.12836456298828,54.996856689453125,55.00138473510742,56.13312911987305,54.845863342285156,57.041622161865234,55.88166809082031,100,100,50,23.809524536132813,14.285715103149414,5,0,0,25.986106872558594,17179869184,9663676416,12041633792,8185708544
203,1740036351892,3228,3228,3228,3228,3228,3228,3228,3228,56.20635223388672,56.5977783203125,57.493927001953125,58.12836456298828,54.996856689453125,55.00138473510742,56.13312911987305,54.845863342285156,57.041622161865234,55.88166809082031,100,100,40,38.095237731933594,15.000000953674316,9.523809432983398,5,5,25.986106872558594,17179869184,9663676416,12026281984,8185708544
204,1740036352096,3228,3228,3228,3228,3228,3228,3228,3228,56.20635223388672,56.5977783203125,57.493927001953125,58.12836456298828,54.996856689453125,55.00138473510742,56.13312911987305,54.845863342285156,57.041622161865234,55.88166809082031,100,100,15.000000953674316,0,15.000000953674316,0,0,0,18.547422409057617,17179869184,9663676416,12036046848,8185708544
200,1740036352301,3228,3228,3228,3228,3228,3228,3228,3228,56.20635223388672,56.5977783203125,57.493927001953125,58.12836456298828,54.996856689453125,55.00138473510742,56.13312911987305,54.845863342285156,57.041622161865234,55.88166809082031,100,100,40,23.809524536132813,20,10,4.761904716491699,0,18.547422409057617,17179869184,9663676416,12012552192,8185708544
204,1740036352502,3228,3228,3228,3228,3228,3228,3228,3228,56.20635223388672,56.5977783203125,57.493927001953125,58.12836456298828,54.996856689453125,55.00138473510742,56.13312911987305,54.845863342285156,57.041622161865234,55.88166809082031,100,95.23809814453125,38.095237731933594,20,14.285715103149414,14.285715103149414,5,0,18.547422409057617,17179869184,9663676416,11937710080,8185708544
202,1740036352708,3228,3228,3228,3228,3228,3228,3228,3228,55.414703369140625,55.845115661621094,55.87306213378906,56.616798400878906,54.226478576660156,54.272029876708984,55.459320068359375,54.08415985107422,56.621299743652344,55.056434631347656,100,100,33.333335876464844,5,0,0,0,0,18.547422409057617,17179869184,9663676416,11947409408,8185708544
